deviceID,tripID,speed_mean,speed_max,speed_std,rpm_mean,rpm_max,rpm_std,acceleration_mean,acceleration_max,acceleration_std,kpl_mean,kpl_min,cluster
1,40,-0.4838078640949997,52.0,13.953370596416832,-0.0142681685966469,3248.0,786.5132822605733,-0.0180496873340646,8.0,1.3957471284463,0.0,0.0,1
1,41,-0.5642595139058147,42.0,8.367490367317263,-0.6333739156167302,3357.0,640.9350323859409,-0.0187600860135986,7.0,1.1065548080854606,0.0,0.0,1
1,42,-0.4543684733275031,69.0,16.363806231395646,0.014173357337067,3221.0,761.3692292824447,-0.0152690446389059,9.0,1.4508152475309917,0.0,0.0,1
1,43,-0.6096896221134717,11.0,1.6786027743582197,-1.0680022970004737,1594.0,263.78052109843514,-0.0259497411525329,2.0,0.4712130059694807,0.0,0.0,1
1,44,-0.609363071647071,15.0,1.6836439342459817,-0.954312951095006,2179.5,389.0258587054522,-0.021921442532273,6.0,0.8364868561290083,0.0,0.0,1
1,45,-0.5308114008388112,41.0,10.995977324751768,-0.2663731225711514,2676.5,776.9131760868368,-0.0271600590295657,12.0,1.499063014977872,0.0,0.0,1
1,46,-0.5781082851451591,29.0,6.271573302140147,-0.6823221561051267,2358.5,562.7742643335515,-0.011292887219116,6.0,0.9564058518840856,0.0,0.0,1
1,47,-0.6107319375924093,15.0,1.6664918055714673,-1.032141928451233,2302.5,321.786130229149,-0.0651665028369385,6.0,0.6310587319340306,0.0,0.0,1
1,48,-0.6116474692552935,12.0,1.423970441408454,-1.1058622120536907,1736.0,213.46485616457448,-0.0319069343583159,2.0,0.3011789209518508,0.0,0.0,1
1,49,-0.6137951912273736,7.0,0.3901521124428939,-1.128770033961905,1815.0,147.26242742354455,-0.011292887219116,3.0,0.2090394197073763,0.0,0.0,1
1,5,1.722840868605214,191.0,0.0,17.37986578608039,12228.5,0.0,0.0032755811590841,0.2266666666666666,0.0549747416749021,1.1796438647422005,1.1796438647422005,1
1,50,-0.6098324074661496,14.0,1.6360767419633857,-0.9997598305403887,1839.0,314.69218159656697,-0.042395789732775,6.0,0.572317885546481,0.0,0.0,1
1,51,-0.5510063756494412,47.0,10.782789533044037,-0.2822101014095714,4202.5,861.0311319733709,-0.011292887219116,7.0,1.3739842428571625,0.0,0.0,1
1,52,-0.6083830411060976,19.0,2.245170840704116,-1.034910770480677,2953.5,346.8600405833619,-0.0251480767568827,5.0,0.6417297983103785,0.0,0.0,1
1,53,-0.6047120747513163,16.0,2.6005947953668263,-0.6981937639520287,2493.5,544.4464877029625,-0.011292887219116,9.0,1.469549069641809,0.0,0.0,1
1,54,-0.5267486567823177,63.0,14.496057483844249,-0.3492577041647957,3043.0,812.0981686498358,-0.0108644028550513,6.0,2.136108246610674,0.0,0.0,1
1,55,-0.5602541089408096,59.0,10.083488239527313,-0.5344586373534144,4971.5,801.7070015941953,-0.030791255830588,8.0,1.8974919792384437,0.0,0.0,1
1,56,-0.6110168670392616,9.0,1.2801991580092182,-1.0567584510771295,1300.0,247.27345451597083,-0.0285132393064259,3.0,0.35752111973587,0.0,0.0,1
1,57,-0.4956687188003819,55.0,16.34379118976987,-0.1001550311882241,3880.0,984.7975422009096,-0.0071249715299302,9.0,1.7806363492750836,0.0,0.0,1
1,58,-0.438801556947117,59.0,17.096801360465655,0.6019718916694416,4243.0,1111.6221924688032,0.0019049241095328,16.0,1.632711294740414,0.0,0.0,1
1,59,-0.5976158312061436,14.0,3.096119228261316,-0.5819790433126795,2455.0,695.4649170275278,-0.011292887219116,5.0,0.8587202865333848,0.0,0.0,1
1,6,1.722840868605214,191.0,0.0,17.37986578608039,12228.5,0.0,-0.011292887219116,0.0,0.0,1.1796438647422005,1.1796438647422005,1
1,60,-0.5102709307596394,52.0,14.974980760922806,-0.3328024303330991,3187.0,813.7212093818949,-0.0168366122855545,7.0,1.321462560952558,0.0,0.0,1
1,61,-0.4427544960400123,48.0,12.96072176917514,0.3267152792306407,3205.0,733.2235370776982,-0.0097595179531667,14.0,1.1891601932589984,0.0,0.0,1
1,62,-0.5543596497578461,38.0,9.550289343911832,-0.4268763905105074,3268.0,732.3806122945535,-0.0160538245976128,18.0,1.4289736617831357,0.0,0.0,1
1,63,-0.387364466987514,61.0,17.0806826442704,0.4634219059054132,3199.0,825.8694442092084,-0.0197241401644995,14.0,1.995128931756276,0.0,0.0,1
1,64,-0.6102758490074359,8.0,1.3820674435653957,-1.0053569145225976,1732.5,301.1303336631672,-0.0162972222327318,4.0,0.4643008951656079,0.0,0.0,1
1,65,-0.4252682962399816,77.0,17.550694853690455,0.4748698838954824,4097.5,782.6544210931235,-0.011389770272586,13.0,2.44940824952419,0.0,0.0,1
1,66,-0.6095664467663118,9.0,1.697348261037242,-1.0718831118848853,1320.0,250.8792021597923,-0.0442860713498701,1.0,0.3419506681736691,0.0,0.0,1
1,67,-0.6053104276428196,17.0,2.7240246465776203,-0.9363732973858274,2504.0,453.3785280482567,-0.011292887219116,6.0,0.7995900589021114,0.0,0.0,1
1,68,-0.4329163262079766,68.0,18.47004459941434,0.2285670497889163,4463.0,769.5318147816288,-0.0136172439855813,11.0,1.9340968492212172,0.0,0.0,1
1,69,-0.6107870024790784,7.0,1.2293911853679518,-1.0668919572736597,1158.0,241.50398439709704,-0.0225369699511722,2.0,0.2484946439725503,0.0,0.0,1
1,7,1.722840868605214,191.0,0.0,17.37986578608039,12228.5,0.0,-0.011292887219116,0.0,0.0,1.1796438647422005,1.1796438647422005,1
1,70,-0.3545847687772598,70.0,18.703355282758366,0.642684368651924,4502.0,724.4018087704007,-0.0001456884785302,9.0,1.893733782014552,0.0,0.0,1
1,71,-0.0753852479214905,85.0,17.447442133045197,1.4005155137442558,4426.5,394.4245186522108,0.0103173336459952,10.0,2.299552944302554,0.0,0.0,1
1,72,-0.2206631900275165,80.0,26.78043006961781,0.6659451374675627,3276.0,873.5525602803034,-0.0211639438814033,10.0,2.0455994125130053,0.0,0.0,1
1,73,-0.6103562631836374,8.0,1.2524303781080868,-0.8889229666938145,2330.5,410.445502012372,-0.0196904771781585,4.0,0.5130165490331783,0.0,0.0,1
1,74,-0.6141239346112295,0.0,0.0,-0.6967559016075471,945.0,425.5326634267081,-0.011292887219116,0.0,0.0,0.0,0.0,1
1,75,-0.5550593585017445,52.0,11.464628548991405,-0.5644150311664413,5845.5,751.9654884051652,-0.0125697030278978,8.0,1.1074788280162238,0.0,0.0,1
1,76,-0.5218227855138888,49.0,12.138243933244873,-0.0670366369604954,4568.0,899.5850042971748,-0.0090891051933697,8.0,1.3067605170596828,0.0,0.0,1
1,77,-0.1782581259069075,65.0,19.987093746850874,1.2043176403609157,3263.0,392.9434952654941,0.0682225116773105,10.0,2.5087008474433383,0.0,0.0,1
1,78,-0.0725334113114653,92.0,28.26965909612253,1.520019979752274,3319.5,604.5956962178449,-0.0199412333064674,12.0,2.290286786002889,0.0,0.0,1
1,79,-0.5094724741067642,49.0,13.58928176002546,-0.2702082035205392,2517.5,798.9626422562404,-0.0250651032770502,5.0,0.8992326866216458,0.0,0.0,1
1,8,1.3068366627970514,157.0,0.0,7.194328885782454,5508.5,0.0,-0.2047803578670874,0.0,0.5008673033404711,3.540058217644425,3.5400582176444244,1
1,80,-0.5027960418186772,54.0,13.82049602194863,0.0044042113541391,3412.0,697.4811962818313,-0.0115726197148572,6.0,1.0390061337150234,0.0,0.0,1
1,81,0.0512870279967446,80.0,22.01498663101198,1.678042173627348,2999.5,417.0026099893956,0.1081685534821255,7.0,1.4109174522419796,0.0,0.0,1
1,82,-0.051294714988421,46.0,,2.388028660954366,2337.5,,0.0148467091532526,0.0239234449760765,,0.0,0.0,1
1,83,0.0089035406755836,64.0,10.742904635153373,1.9751809614152065,2630.0,251.7817043922506,0.5269736812807015,4.0,2.6773165683921074,0.0,0.0,1
1,84,0.1065421748623229,63.0,2.2335820757001272,1.641165073510645,1960.5,67.1189863848772,-0.2382247984949267,2.0,1.685709748741453,0.0,0.0,1
1,85,-0.3977958687115528,89.0,26.62406840795897,0.0935149900774705,4300.0,879.2791784732239,-0.0237881317857372,14.0,1.4839309608897582,0.0,0.0,1
1,86,-0.6141239346112295,0.0,0.0,-1.154931533159686,0.0,0.0,-0.011292887219116,0.0,0.0,0.0,0.0,1
1,87,-0.0162845435908943,77.0,15.655741251088504,1.5251357731037662,3266.5,400.17434674973634,0.0247515129924654,7.0,1.5829818347085969,0.0,0.0,1
1,9,1.3068366627970514,157.0,0.0,7.194328885782454,5508.5,0.0,-0.011292887219116,0.0,0.0,3.467911770880808,0.7984932406269465,1
11,0,0.0428778860853167,101.0,31.135865033280822,1.238925851268474,3586.25,683.7334510660149,0.019008332870788,8.0,2.3031963235570294,6.135501232183948,0.0,1
11,1,1.3068366627970514,157.0,0.0,7.194328885782454,5508.5,0.0,-0.011292887219116,0.0,0.0,3.5400582176444244,3.5400582176444244,1
11,10,-0.6112360720206722,9.0,1.1893375100350851,-1.062685356623926,985.25,217.33908869340868,-0.011292887219116,3.0,0.473602222778315,0.0733206071147194,0.0,1
11,11,-0.2847345862433681,82.0,23.41615732810299,0.5289405905653224,3419.75,803.5352907151213,0.002881256709842,9.0,2.9317382856800616,4.265861873609333,0.0,1
11,12,-0.3454648717152339,64.0,17.461641954041283,0.5411959393267738,2872.75,559.5577023613636,0.0565360141368767,11.0,2.075912620124451,3.814979566696744,0.0,1
11,13,-0.4573833681307119,47.0,16.552968025552488,-0.1438370116427091,2236.25,765.2827393316641,-0.1503319139172805,6.0,1.555571990283534,1.9705501072539804,0.0,1
11,14,-0.4039886025485185,55.0,18.42099333119377,-0.0105712992872843,2405.25,642.3495436605808,-0.0156720688729325,8.0,1.8024926874622904,4.37616437197061,0.0,1
11,15,-0.3970363831572702,48.0,17.20922602612544,-0.0440262663144691,1770.75,599.7186861540525,-0.0112920769174108,5.0,1.5118578921223964,4.862778723606413,0.0,1
11,16,-0.6085568195040908,10.0,1.637492567783969,-0.9999942840719508,1096.5,280.6010969579546,-0.011292887219116,5.0,0.9615732502404012,0.1717920420112957,0.0,1
11,17,-0.3071662146760984,72.0,19.22276337279329,0.6649852977002289,3111.75,621.0118063589983,-0.0186194322226835,9.0,2.4263993535939243,4.258536368528058,0.0,1
11,18,-0.3177774979232037,68.0,17.81992100009532,0.6201719565446552,3109.0,604.0534050476031,-0.0123463889821556,9.0,2.1798316057896296,4.059198522968656,0.0,1
11,19,-0.3380255517740727,95.0,20.301902989694188,0.718350846456238,3261.5,575.6954220460049,-0.0202897357985074,11.0,2.4171585632634383,3.5396813266574787,0.0,1
11,2,1.3068366627970514,157.0,0.0,7.194328885782454,5508.5,0.0,-0.011292887219116,0.0,0.0,3.5400582176444244,3.5400582176444244,1
11,20,-0.3698244476876683,82.0,19.134570035268183,0.7201169833333921,3345.0,557.0508378123486,-0.0181266970147005,9.0,2.103904303940911,3.1519772453907278,0.0,1
11,21,-0.4417296436609493,43.0,14.897883077789986,0.0448367725729486,2529.5,748.3078063445286,-0.0685312255979013,9.0,1.5873717267032557,2.3525084663327704,0.0,1
11,22,-0.2860821867321603,63.0,16.912078463942,0.6908976783023794,2707.75,515.9376912628479,-0.0177676767184196,8.0,1.971158579941384,5.442883693002978,0.0,1
11,23,-0.4409990079785206,45.0,13.11825973222508,0.0953318951797238,2395.5,572.4346765767904,-0.011292887219116,6.0,1.2027934228871515,3.841328391607553,0.0,1
11,24,-0.4411354951226962,46.0,14.090821956957011,0.0171099331901748,2095.75,534.1254174418406,-0.0420178312949671,7.0,1.33976983111919,3.520230233561949,0.0,1
11,25,-0.4266167057180793,41.0,14.056168358690009,0.091701048479908,2415.75,638.3019326904329,-0.0260050911754067,5.0,1.4179068578941891,4.3780408878232215,0.0,1
11,26,-0.3311412906717076,54.0,17.91734297532905,0.4692529507392087,2742.75,607.4763900972625,0.0143436553401324,8.0,1.977771591984652,5.269819677574066,0.0,1
11,27,-0.6100198916441012,6.0,0.946874563940516,-0.6322532910951872,1014.5,398.6663276715728,-0.011292887219116,1.0,0.3172206342872577,0.1091033797910113,0.0,1
11,28,-0.3302400683209271,60.0,18.225019176971333,0.4078666509336618,2570.75,537.2883277880504,-0.0085902103996385,7.0,1.9237296705773848,5.440955575552329,0.0,1
11,29,-0.6099613697865874,8.0,1.3185531239532704,-1.0383746079578766,986.25,241.7609288317231,-0.0281855817697056,5.0,0.7374287675707727,0.1045881468570417,0.0,1
11,3,-0.6141239346112295,0.0,0.0,-1.154931533159686,0.0,0.0,-0.0112939867205609,0.0,1.2925954340210552e-05,0.0,0.0,1
11,30,-0.3062595102323865,67.0,19.140731269717072,0.667737784103647,3135.5,621.0085432384351,-0.0010815738213035,10.0,2.1968611846340904,3.912778811919375,0.0,1
11,31,-0.2724906560277622,67.0,17.953520224627137,0.903234970543516,2975.0,421.3383431046215,0.0198762990045892,10.0,2.3143916755230487,4.57137789609484,0.0,1
11,32,-0.474410968068138,45.0,14.897472125759784,-0.2352838508292814,2014.5,626.482079203379,-0.1355395814914157,6.0,1.5672905488640578,2.249996397010054,0.0,1
11,33,-0.6113199846946303,6.0,1.00760632496437,-1.0550528959584136,864.25,220.49233691218888,-0.0340508849299455,3.0,0.4795105807194842,0.0734467582297809,0.0,1
11,34,-0.3101153084163522,56.0,15.827730615028806,0.9910131830792236,2883.5,477.04136841381467,0.020132459393152,6.0,2.263214651829144,3.844976053390755,0.0,1
11,35,-0.6091391347594977,7.0,1.3608276348795434,-0.922526957701258,913.25,317.93326842737184,-0.0204901526093939,4.0,0.5162047572977031,0.1327817122940612,0.0,1
11,36,-0.3266397868271726,59.0,19.466169803274266,0.5307292333459043,2964.75,771.8235677448142,-0.023034397662148,6.0,1.8102499993805412,3.5143004889520766,0.0,1
11,37,-0.3628631900273287,61.0,18.71712456624394,0.5041012097601418,3222.5,751.2690679170719,-0.0141671501521682,7.0,1.9070960829466317,3.7503083972818674,0.0,1
11,38,-0.3820313717548314,55.0,16.66776485392195,0.5533165755325531,3384.25,678.1228687590236,-0.0275028461697132,10.0,1.8691364760910376,3.039160351147041,0.0,1
11,39,-0.4152246877343111,37.0,12.76841384086078,0.1202368165968424,2029.25,537.0957845733815,-0.0219884724841996,7.0,1.222702774265363,4.597569780430943,0.0,1
11,4,-0.3796455592651271,64.0,18.232110439733702,0.4855529076038142,2826.5,529.7528582795993,-0.0148697825246545,9.0,1.92762230289814,3.501226664686875,0.0,1
11,40,-0.333628190169548,59.0,17.371678391467782,0.4432732401098892,2591.25,527.17119814973,-0.0078379144812029,9.0,1.5597253469930965,5.637278322592691,0.0,1
11,41,-0.3387908342477692,55.0,17.063279307187916,0.606418453365424,3193.25,725.0824627829337,-0.0087067685720982,8.0,1.7063775224544142,4.594162308334076,0.0,1
11,42,-0.4881282630341773,43.0,14.122045726181682,-0.2366241289889443,2608.5,646.2854136794671,-0.011292887219116,6.0,1.2543131783823558,2.837205082248281,0.0,1
11,43,-0.4088685581560615,48.0,16.913789954914154,0.0618013453249374,2041.75,648.9696406248167,-0.011292887219116,5.0,1.530868473190492,4.299032242706619,0.0,1
11,44,-0.4766804198182392,44.0,13.296099233612388,-0.1273381490424431,2496.0,660.5500329483597,-0.0140032738703804,7.0,1.498753644968317,3.0277537392473213,0.0,1
11,45,-0.3643394936431882,92.0,19.69141302097413,0.5550265141158435,3555.25,686.4739598064926,0.047808194738008,14.0,2.1913680907857533,3.211293735856754,0.0,1
11,46,-0.3950720802188543,79.0,19.931994315990774,0.3299064303094705,2961.0,710.2264273037142,-0.094086100848928,16.0,2.5389554160501127,2.730285537113087,0.0,1
11,47,-0.5137729447771299,53.0,11.431659271969544,-0.0566527663722643,3169.75,586.2733962519604,-0.011292887219116,9.0,1.3036561014198609,1.6574431630622428,0.0,1
11,48,-0.4629199291564979,47.0,13.089606698644772,0.2715275947961476,3045.25,647.8376124535974,-0.0311008924701777,9.0,1.7458445162050982,2.188613080540896,0.0,1
11,49,-0.4949780150889763,43.0,13.694875866421254,-0.1333357182006981,2954.25,686.3932141570705,-0.0225090696327989,6.0,1.5297387548594144,2.263600777619817,0.0,1
11,5,-0.3354599226038464,62.0,19.417346562984395,0.6314529953734703,2733.0,597.1827291348627,-0.000897838429174,14.0,1.9542766319223064,3.622613217329135,0.0,1
11,50,-0.4045645967121443,45.0,13.862344940067771,0.3118629436415527,2440.75,579.7997686333656,-0.0192304833533241,6.0,1.806627666616012,3.288502890916644,0.0,1
11,51,-0.6094456866220374,8.0,1.39699972423,-0.9668745346629422,1015.0,312.2613719134135,-0.0380572003350472,4.0,0.6836500339159773,0.1140737317809631,0.0,1
11,52,-0.3243874413575123,62.0,18.873028825541848,0.6507486059661444,2870.0,607.2416975422507,-0.0044103571213266,10.0,2.0881365644117755,3.760687822691092,0.0,1
11,53,-0.6086859711366129,7.0,1.47653344859208,-0.9640497360369276,899.5,295.659704099188,-0.0271230174965734,4.0,0.6421919042711081,0.146641615800173,0.0,1
11,54,-0.6141239346112295,0.0,0.0,-1.147631496628034,799.5,62.05323453022131,-0.011292887219116,0.0,0.0,0.0,0.0,1
11,6,-0.6078189488989509,8.0,1.6930538053646609,-1.0190478159254286,985.0,260.61053745101617,-0.0335866321547063,5.0,0.8099332173484751,0.1694463433810332,0.0,1
11,7,-0.3514417817624348,64.0,16.13240477258513,0.4684776429519187,2975.0,624.0714710239416,-0.0228009479769183,10.0,1.617934328680404,3.805558148083421,0.0,1
11,8,-0.6141239346112295,0.0,0.0,-1.154931533159686,0.0,0.0,-0.011292887219116,0.0,0.0,0.0,0.0,1
11,9,-0.6084397641289039,11.0,1.5286216664237413,-0.7687758742243009,1569.5,389.3485178932508,-0.0241899456668248,6.0,0.8074862541656744,0.1449064135225252,0.0,1
12,0,-0.2298851299105543,255.0,36.98860298179439,0.8793162147013879,4105.0,770.7292227874647,-0.0289238489175316,64.0,3.916190683089876,16.907378772611825,0.0,1
12,1,-0.2323490258520897,71.0,23.80497633500117,0.9976747186502706,2899.0,737.1743888320492,-0.0205556468695485,50.0,3.490294048477145,17.486726486462068,0.0,1
12,10,-0.2456752752281255,84.0,24.787897053428367,1.0510904417442446,3461.0,775.8903340458277,-0.011292887219116,54.0,3.562138691090079,16.41568453013281,0.0,1
12,100,-0.1598818725500112,76.0,24.73745284284741,0.9968304058657376,2603.0,835.2466966682999,-0.0485874678083569,53.0,4.361378836339077,20.58152519904127,0.0,1
12,101,-0.1908443457775857,92.0,26.364780534425545,1.115828061734003,4023.0,882.907626787663,-0.0112923753328879,53.0,4.382153044610781,21.67856098760778,0.0,1
12,102,-0.1812960293034719,49.0,12.875959093622706,1.3371715103311794,3295.0,580.7241551329157,0.0541514043235801,6.0,3.2106617284165884,28.819254609074445,4.064125560538116,1
12,103,-0.6141239346112295,0.0,0.0,-1.154931533159686,0.0,0.0,-0.0151655180538275,0.0,0.0434086789860309,0.0,0.0,1
12,104,-0.5743380181693923,35.0,8.450493078826202,-0.4057196342191199,2491.0,564.3642521262608,-0.0186393502717205,16.0,2.1780688208246226,3.3211601217098345,0.0,1
12,105,-0.5613303725451608,29.0,7.85705014330611,-0.2406751811317856,2258.0,721.1633862141512,-0.0375959431390028,12.0,1.7375082915024294,3.3844484622457016,0.0,1
12,106,-0.2446025516862129,75.0,23.50362941764904,0.9865160974869882,3720.0,788.0358095514271,-0.0144128826322795,51.0,4.199659965882628,18.87785750763424,0.0,1
12,107,-0.2685863084669175,82.0,24.790815906328863,0.9865478212709322,3198.0,781.7365211599216,-0.0178645665774065,65.0,4.07748297837167,17.608107036283236,0.0,1
12,108,-0.5400869994842351,38.0,9.249093708337314,0.1224021123413268,3012.0,523.7716175054239,-0.011292887219116,21.0,2.155553024116782,4.692498731156675,0.0,1
12,109,-0.4947708966518398,36.0,12.13941983611666,-0.1476074051886587,2159.0,677.4610023007347,-0.0130108669806962,17.0,2.088914117133255,7.690865337937565,0.0,1
12,11,-0.3496729052874955,68.0,20.591458306889685,0.702259564238168,3871.0,763.5944345507271,-0.0013658569795792,62.0,3.532606876631357,14.603830158293324,0.0,1
12,110,-0.5127800698570127,31.0,11.002800998456255,-0.2769556446849301,2130.0,629.9716962234003,-0.011292887219116,16.0,1.7104606618322669,7.141077572012929,0.0,1
12,111,-0.5207870861206806,46.0,11.859158010361616,-0.1087348644960575,2604.0,687.3939954534105,-0.011292887219116,16.0,1.9458420721792955,6.856465796572194,0.0,1
12,112,-0.255544623095017,49.0,15.73776148203182,1.1705942791868102,2278.0,325.6485802327506,0.4024516147217694,28.0,3.9767206257320926,14.176785137320952,0.0,1
12,113,-0.1994624236362797,85.0,19.90399556974908,1.3556320469227592,3457.0,560.7322029191761,-0.0132576921141522,68.0,4.120774443350501,20.750234277336222,0.0,1
12,114,-0.6070027919658983,16.0,1.9212956011820428,-0.8510527505427725,1623.0,407.9559139780109,-0.0464187904818049,10.0,1.1387993850694758,0.6560584076115435,0.0,1
12,115,-0.1873472413764487,46.0,12.510955543046885,1.2780713756818622,2373.0,482.12492656577456,0.5587776145365436,16.0,2.7475394021495068,25.412858608922186,0.0,1
12,116,-0.487739265857054,43.0,12.433586053635665,3.5002189500881845e-06,2259.0,649.5740636549007,-0.0606058485964765,16.0,1.751123043939553,7.986311104874987,0.0,1
12,117,-0.2561935331498651,84.0,22.353264791522893,1.0202997478024525,3516.0,695.3251003804456,-0.0064299487520911,60.0,3.930007553995978,18.09708315215007,0.0,1
12,118,-0.2611321305651854,68.0,20.749080469008057,0.9194566756843252,2615.0,681.5171220240022,-0.0035120006989409,47.0,3.5776373807360917,18.16211756405916,0.0,1
12,119,-0.3396265686992339,64.0,17.699020954981215,0.5584298859701181,2358.0,543.8912154683233,-0.0130135176299862,41.0,2.736228591046332,17.18535050067812,0.0,1
12,12,-0.1918068776641728,77.0,17.327399451860977,0.929680020598294,4823.0,641.3998245807917,-0.0114381071989625,55.0,4.299015374653622,22.55284647028988,0.0,1
12,120,-0.2561614920766688,43.0,8.97322843888152,1.2883468663727198,2213.0,377.227921860838,0.0365105634592034,20.0,2.993382367302917,18.9676459381236,3.678165584415584,1
