deviceID,tripID,speed_mean,speed_max,speed_std,rpm_mean,rpm_max,rpm_std,acceleration_mean,acceleration_max,acceleration_std,kpl_mean,kpl_min
11,10,-0.6112360720206722,9.0,1.1893375100350851,-1.062685356623926,985.25,217.33908869340868,-0.01129288721911607,3.0,0.47360222277831504,0.0733206071147194,0.0
11,11,-0.2847345862433681,82.0,23.41615732810299,0.5289405905653224,3419.75,803.5352907151213,0.0028812567098420623,9.0,2.9317382856800616,4.265861873609333,0.0
11,12,-0.34546487171523393,64.0,17.461641954041283,0.5411959393267738,2872.75,559.5577023613636,0.056536014136876735,11.0,2.075912620124451,3.814979566696744,0.0
11,13,-0.4573833681307119,47.0,16.552968025552488,-0.14383701164270912,2236.25,765.2827393316641,-0.1503319139172805,6.0,1.5555719902835339,1.9705501072539804,0.0
11,14,-0.4039886025485185,55.0,18.42099333119377,-0.010571299287284397,2405.25,642.3495436605808,-0.01567206887293254,8.0,1.8024926874622904,4.37616437197061,0.0
11,15,-0.3970363831572702,48.0,17.20922602612544,-0.044026266314469126,1770.75,599.7186861540525,-0.011292076917410852,5.0,1.5118578921223964,4.862778723606413,0.0
11,16,-0.6085568195040908,10.0,1.637492567783969,-0.9999942840719508,1096.5,280.6010969579546,-0.01129288721911607,5.0,0.9615732502404013,0.17179204201129575,0.0
11,17,-0.30716621467609845,72.0,19.22276337279329,0.6649852977002289,3111.75,621.0118063589983,-0.018619432222683592,9.0,2.4263993535939243,4.258536368528058,0.0
11,18,-0.31777749792320376,68.0,17.81992100009532,0.6201719565446552,3109.0,604.0534050476031,-0.012346388982155678,9.0,2.1798316057896296,4.059198522968656,0.0
11,19,-0.3380255517740727,95.0,20.301902989694188,0.718350846456238,3261.5,575.6954220460049,-0.020289735798507454,11.0,2.4171585632634383,3.5396813266574787,0.0
11,2,1.3068366627970514,157.0,0.0,7.194328885782454,5508.5,0.0,-0.01129288721911607,0.0,0.0,3.5400582176444244,3.5400582176444244
11,20,-0.36982444768766837,82.0,19.134570035268183,0.7201169833333921,3345.0,557.0508378123486,-0.01812669701470054,9.0,2.103904303940911,3.1519772453907273,0.0
11,21,-0.44172964366094936,43.0,14.897883077789986,0.04483677257294862,2529.5,748.3078063445286,-0.06853122559790133,9.0,1.5873717267032557,2.3525084663327704,0.0
11,22,-0.28608218673216035,63.0,16.912078463942,0.6908976783023794,2707.75,515.9376912628479,-0.017767676718419636,8.0,1.971158579941384,5.442883693002978,0.0
11,23,-0.44099900797852065,45.0,13.11825973222508,0.09533189517972386,2395.5,572.4346765767904,-0.01129288721911607,6.0,1.2027934228871515,3.8413283916075525,0.0
11,24,-0.4411354951226962,46.0,14.090821956957013,0.0171099331901748,2095.75,534.1254174418406,-0.04201783129496713,7.0,1.3397698311191901,3.520230233561949,0.0
11,25,-0.42661670571807936,41.0,14.056168358690009,0.09170104847990804,2415.75,638.3019326904329,-0.02600509117540673,5.0,1.4179068578941891,4.3780408878232215,0.0
11,26,-0.33114129067170767,54.0,17.91734297532905,0.4692529507392087,2742.75,607.4763900972625,0.01434365534013249,8.0,1.9777715919846517,5.269819677574066,0.0
11,27,-0.6100198916441012,6.0,0.9468745639405161,-0.6322532910951872,1014.5,398.66632767157284,-0.01129288721911607,1.0,0.3172206342872577,0.10910337979101138,0.0
11,28,-0.3302400683209271,60.0,18.225019176971333,0.40786665093366187,2570.75,537.2883277880504,-0.008590210399638532,7.0,1.9237296705773848,5.440955575552329,0.0
11,29,-0.6099613697865874,8.0,1.3185531239532704,-1.0383746079578766,986.25,241.7609288317231,-0.02818558176970565,5.0,0.7374287675707727,0.10458814685704178,0.0
11,3,-0.6141239346112295,0.0,0.0,-1.1549315331596859,0.0,0.0,-0.011293986720560926,0.0,1.2925954340210552e-05,0.0,0.0
11,30,-0.3062595102323865,67.0,19.140731269717072,0.667737784103647,3135.5,621.0085432384351,-0.0010815738213035516,10.0,2.1968611846340904,3.9127788119193747,0.0
11,31,-0.27249065602776223,67.0,17.953520224627137,0.9032349705435161,2975.0,421.3383431046215,0.0198762990045892,10.0,2.3143916755230487,4.57137789609484,0.0
11,32,-0.474410968068138,45.0,14.897472125759784,-0.23528385082928144,2014.5,626.482079203379,-0.1355395814914157,6.0,1.5672905488640578,2.249996397010054,0.0
11,33,-0.6113199846946303,6.0,1.0076063249643699,-1.0550528959584136,864.25,220.49233691218888,-0.03405088492994558,3.0,0.4795105807194842,0.07344675822978096,0.0
11,34,-0.31011530841635226,56.0,15.827730615028806,0.9910131830792235,2883.5,477.04136841381467,0.020132459393152044,6.0,2.263214651829144,3.844976053390755,0.0
11,35,-0.6091391347594977,7.0,1.3608276348795434,-0.9225269577012579,913.25,317.93326842737184,-0.02049015260939397,4.0,0.5162047572977031,0.1327817122940612,0.0
11,36,-0.3266397868271726,59.0,19.466169803274262,0.5307292333459043,2964.75,771.8235677448142,-0.023034397662148032,6.0,1.8102499993805414,3.5143004889520766,0.0
11,37,-0.3628631900273287,61.0,18.71712456624394,0.5041012097601418,3222.5,751.2690679170719,-0.014167150152168233,7.0,1.9070960829466315,3.7503083972818674,0.0
11,38,-0.38203137175483143,55.0,16.66776485392195,0.5533165755325531,3384.25,678.1228687590236,-0.02750284616971328,10.0,1.8691364760910376,3.039160351147041,0.0
11,39,-0.4152246877343111,37.0,12.76841384086078,0.12023681659684247,2029.25,537.0957845733815,-0.02198847248419963,7.0,1.2227027742653627,4.597569780430943,0.0
11,4,-0.3796455592651271,64.0,18.232110439733702,0.48555290760381425,2826.5,529.7528582795993,-0.014869782524654589,9.0,1.9276223028981398,3.501226664686875,0.0
11,40,-0.33362819016954803,59.0,17.371678391467782,0.4432732401098892,2591.25,527.17119814973,-0.007837914481202982,9.0,1.5597253469930963,5.637278322592691,0.0
11,41,-0.3387908342477692,55.0,17.063279307187916,0.606418453365424,3193.25,725.0824627829337,-0.008706768572098286,8.0,1.7063775224544142,4.594162308334076,0.0
11,42,-0.48812826303417733,43.0,14.122045726181682,-0.23662412898894433,2608.5,646.2854136794671,-0.01129288721911607,6.0,1.2543131783823558,2.837205082248281,0.0
11,43,-0.40886855815606155,48.0,16.913789954914154,0.061801345324937446,2041.75,648.9696406248167,-0.01129288721911607,5.0,1.530868473190492,4.299032242706619,0.0
11,44,-0.4766804198182392,44.0,13.296099233612388,-0.1273381490424431,2496.0,660.5500329483597,-0.014003273870380405,7.0,1.498753644968317,3.0277537392473213,0.0
11,45,-0.3643394936431882,92.0,19.691413020974135,0.5550265141158435,3555.25,686.4739598064926,0.04780819473800801,14.0,2.1913680907857533,3.211293735856754,0.0
11,46,-0.3950720802188543,79.0,19.931994315990778,0.3299064303094705,2961.0,710.2264273037142,-0.09408610084892807,16.0,2.5389554160501127,2.730285537113087,0.0
11,47,-0.5137729447771299,53.0,11.431659271969544,-0.056652766372264324,3169.75,586.2733962519604,-0.01129288721911607,9.0,1.3036561014198607,1.6574431630622428,0.0
11,48,-0.4629199291564979,47.0,13.089606698644772,0.27152759479614763,3045.25,647.8376124535974,-0.03110089247017774,9.0,1.7458445162050982,2.188613080540896,0.0
11,49,-0.4949780150889763,43.0,13.694875866421254,-0.13333571820069814,2954.25,686.3932141570705,-0.022509069632798973,6.0,1.5297387548594144,2.263600777619817,0.0
11,5,-0.3354599226038464,62.0,19.417346562984395,0.6314529953734703,2733.0,597.1827291348627,-0.0008978384291740719,14.0,1.9542766319223064,3.622613217329135,0.0
11,50,-0.4045645967121443,45.0,13.862344940067773,0.3118629436415527,2440.75,579.7997686333656,-0.019230483353324185,6.0,1.806627666616012,3.288502890916644,0.0
11,51,-0.6094456866220374,8.0,1.39699972423,-0.9668745346629422,1015.0,312.2613719134135,-0.03805720033504729,4.0,0.6836500339159773,0.11407373178096311,0.0
11,52,-0.32438744135751235,62.0,18.873028825541848,0.6507486059661444,2870.0,607.2416975422507,-0.004410357121326641,10.0,2.0881365644117755,3.7606878226910916,0.0
11,53,-0.6086859711366129,7.0,1.47653344859208,-0.9640497360369275,899.5,295.659704099188,-0.02712301749657341,4.0,0.6421919042711081,0.14664161580017307,0.0
11,54,-0.6141239346112295,0.0,0.0,-1.147631496628034,799.5,62.05323453022131,-0.01129288721911607,0.0,0.0,0.0,0.0
11,6,-0.6078189488989509,8.0,1.6930538053646609,-1.0190478159254286,985.0,260.61053745101617,-0.033586632154706385,5.0,0.8099332173484751,0.1694463433810332,0.0
11,7,-0.3514417817624348,64.0,16.13240477258513,0.4684776429519187,2975.0,624.0714710239416,-0.02280094797691833,10.0,1.617934328680404,3.805558148083421,0.0
11,8,-0.6141239346112295,0.0,0.0,-1.1549315331596859,0.0,0.0,-0.01129288721911607,0.0,0.0,0.0,0.0
11,9,-0.6084397641289039,11.0,1.5286216664237413,-0.7687758742243009,1569.5,389.3485178932508,-0.02418994566682484,6.0,0.8074862541656744,0.14490641352252528,0.0
12,0,-0.22988512991055435,255.0,36.988602981794386,0.8793162147013879,4105.0,770.7292227874647,-0.028923848917531674,64.0,3.9161906830898756,16.907378772611825,0.0
12,1,-0.23234902585208975,71.0,23.80497633500117,0.9976747186502706,2899.0,737.1743888320492,-0.02055564686954854,50.0,3.490294048477145,17.486726486462068,0.0
12,10,-0.24567527522812554,84.0,24.787897053428367,1.0510904417442446,3461.0,775.8903340458277,-0.01129288721911607,54.0,3.562138691090079,16.41568453013281,0.0
12,100,-0.15988187255001124,76.0,24.737452842847414,0.9968304058657375,2603.0,835.2466966682999,-0.04858746780835693,53.0,4.361378836339077,20.58152519904127,0.0
12,101,-0.19084434577758574,92.0,26.364780534425545,1.115828061734003,4023.0,882.907626787663,-0.011292375332887973,53.0,4.382153044610781,21.67856098760778,0.0
12,102,-0.18129602930347194,49.0,12.875959093622706,1.3371715103311794,3295.0,580.7241551329157,0.05415140432358012,6.0,3.2106617284165884,28.819254609074445,4.064125560538116
12,103,-0.6141239346112295,0.0,0.0,-1.1549315331596859,0.0,0.0,-0.015165518053827513,0.0,0.04340867898603099,0.0,0.0
12,104,-0.5743380181693923,35.0,8.450493078826202,-0.40571963421911994,2491.0,564.3642521262608,-0.018639350271720583,16.0,2.1780688208246226,3.3211601217098345,0.0
12,105,-0.5613303725451608,29.0,7.85705014330611,-0.2406751811317856,2258.0,721.1633862141512,-0.037595943139002885,12.0,1.7375082915024294,3.3844484622457016,0.0
12,106,-0.24460255168621298,75.0,23.503629417649037,0.9865160974869882,3720.0,788.0358095514271,-0.014412882632279573,51.0,4.199659965882628,18.877857507634236,0.0
12,107,-0.26858630846691756,82.0,24.790815906328863,0.9865478212709322,3198.0,781.7365211599216,-0.017864566577406538,65.0,4.07748297837167,17.608107036283236,0.0
12,108,-0.5400869994842351,38.0,9.249093708337314,0.12240211234132681,3012.0,523.7716175054239,-0.01129288721911607,21.0,2.155553024116782,4.692498731156675,0.0
12,109,-0.4947708966518398,36.0,12.139419836116659,-0.14760740518865872,2159.0,677.4610023007347,-0.01301086698069628,17.0,2.088914117133255,7.690865337937565,0.0
12,11,-0.34967290528749556,68.0,20.591458306889685,0.702259564238168,3871.0,763.5944345507271,-0.0013658569795792952,62.0,3.532606876631357,14.603830158293325,0.0
12,110,-0.5127800698570127,31.0,11.002800998456255,-0.2769556446849301,2130.0,629.9716962234003,-0.01129288721911607,16.0,1.7104606618322669,7.141077572012929,0.0
12,111,-0.5207870861206806,46.0,11.859158010361615,-0.10873486449605758,2604.0,687.3939954534105,-0.01129288721911607,16.0,1.9458420721792955,6.856465796572194,0.0
12,112,-0.255544623095017,49.0,15.73776148203182,1.1705942791868102,2278.0,325.6485802327506,0.4024516147217694,28.0,3.9767206257320926,14.176785137320952,0.0
12,113,-0.1994624236362797,85.0,19.90399556974908,1.3556320469227592,3457.0,560.7322029191761,-0.013257692114152292,68.0,4.120774443350501,20.750234277336222,0.0
12,114,-0.6070027919658983,16.0,1.9212956011820428,-0.8510527505427725,1623.0,407.9559139780109,-0.0464187904818049,10.0,1.1387993850694758,0.6560584076115435,0.0
12,115,-0.18734724137644873,46.0,12.510955543046883,1.2780713756818622,2373.0,482.12492656577456,0.5587776145365436,16.0,2.7475394021495068,25.412858608922182,0.0
12,116,-0.48773926585705407,43.0,12.433586053635665,3.5002189500881845e-06,2259.0,649.5740636549007,-0.060605848596476566,16.0,1.751123043939553,7.986311104874987,0.0
12,117,-0.25619353314986515,84.0,22.353264791522893,1.0202997478024523,3516.0,695.3251003804456,-0.006429948752091145,60.0,3.930007553995978,18.09708315215007,0.0
12,118,-0.26113213056518547,68.0,20.749080469008057,0.9194566756843252,2615.0,681.5171220240022,-0.0035120006989409645,47.0,3.5776373807360913,18.16211756405916,0.0
12,119,-0.33962656869923397,64.0,17.699020954981215,0.5584298859701181,2358.0,543.8912154683233,-0.01301351762998628,41.0,2.736228591046332,17.18535050067812,0.0
12,12,-0.19180687766417281,77.0,17.327399451860977,0.9296800205982939,4823.0,641.3998245807917,-0.011438107198962565,55.0,4.299015374653622,22.552846470289882,0.0
12,120,-0.25616149207666883,43.0,8.97322843888152,1.2883468663727198,2213.0,377.227921860838,0.03651056345920347,20.0,2.993382367302917,18.9676459381236,3.678165584415584
12,121,-0.24520489103892634,68.0,23.48708618984184,0.7900166431233108,3036.0,763.9040672826054,-0.0681689589685825,43.0,3.385659049115819,18.83627231473255,0.0
12,122,-0.23651298683464894,49.0,10.737483663919269,1.1875237842647361,2562.0,471.5475599057284,0.05824435518059361,26.0,3.0858546602704187,24.905148617230456,0.0
12,123,-0.14317799687082355,47.0,6.333751771353235,1.1925601465874662,1900.0,233.2443177896944,-0.10665601232789693,25.0,4.086698409273205,27.777125496267722,8.959074733096084
